"name"	"country.etc"	"pop"	"lat"	"long"	"capital"
"The Colony"	"USA"	45532	33.09	-96.89	0
"The Farrington"	"Anguilla"	744	18.2	-63.03	0
"The Hammocks"	"USA"	75402	25.67	-80.44	0
"The Pas"	"Canada"	6057	53.82	-101.26	0
"The Vale"	"Mauritius"	3750	-20.01	57.58	0
"The Valley"	"Anguilla"	1435	18.22	-63.05	1
"The Woodlands"	"USA"	80285	30.16	-95.49	0
"Theletra"	"Cyprus"	187	34.92	32.45	0
"Theni Allinagaram"	"India"	99848	10.02	77.48	0
"Thermi"	"Greece"	15310	40.55	23.02	0
"Thermon"	"Greece"	1972	38.58	21.67	0
"Therwil"	"Switzerland"	9816	47.5	7.55	0
"Thespiai"	"Greece"	1413	38.3	23.15	0
"Thesprotikon"	"Greece"	1703	39.25	20.78	0
"Thessalon"	"Canada"	1483	46.25	-83.55	0
"Thessaloniki"	"Greece"	351646	40.64	22.94	0
"Thetford"	"UK"	23033	52.42	-0.74	0
"Thetford Mines"	"Canada"	22085	46.1	-71.31	0
"Theunissen"	"South Africa"	37041	-28.4	26.72	0
"Theux"	"Belgium"	11622	50.53	5.82	0
"Thiadiaye"	"Senegal"	11053	14.42	-16.7	0
"Thiais"	"France"	29938	48.76	2.38	0
"Thiene"	"Italy"	22004	45.71	11.47	0
"Thierachern"	"Switzerland"	2067	46.75	7.57	0
"Thiers"	"France"	13703	45.86	3.54	0
"Thies"	"Senegal"	257105	14.81	-16.93	0
"Thika"	"Kenya"	102255	-1.04	37.09	0
"Thilogne"	"Senegal"	9913	15.97	-13.6	0
"Thimarafushi"	"Maldives"	1496	2.2	73.15	0
"Thimiana"	"Greece"	1480	38.32	26.13	0
"Thimister-Clermont"	"Belgium"	5417	50.65	5.87	0
"Thimphu"	"Bhutan"	74175	27.48	89.7	1
"Thinadhoo"	"Maldives"	5448	0.53	72.93	0
"Thinadhoo"	"Maldives"	93	3.5	73.52	0
"Thingeyri"	"Iceland"	290	65.87	-23.5	0
"Thio"	"New Caledonia"	2753	-21.61	166.19	0
"Thionck-Essyl"	"Senegal"	8192	12.78	-16.52	0
"Thionville"	"France"	44699	49.36	6.15	0
"Thiotte"	"Haiti"	2473	18.25	-71.85	0
"Thira"	"Greece"	2448	36.42	25.43	0
"Thirsk"	"UK"	9345	54.22	-1.33	0
"Thiruthangal"	"India"	55913	9.48	77.83	0
"Thiruvananthapuram"	"India"	793841	8.51	76.95	0
"Thiruvarur"	"India"	59377	10.78	79.64	0
"Thisted"	"Denmark"	13105	56.96	8.69	0
"Thivai"	"Greece"	22222	38.33	23.32	0
"Thoddoo"	"Maldives"	1178	4.42	72.95	0
"Thoen"	"Thailand"	18561	17.6	99.21	0
"Thohoyandou"	"South Africa"	44459	-22.95	30.48	0
"Tholen"	"Netherlands"	25185	51.54	4.21	0
"Thomassique"	"Haiti"	4914	19.08	-71.83	0
"Thomastown"	"Ireland"	1603	52.52	-7.14	0
"Thomazeau"	"Haiti"	3898	18.65	-72.08	0
"Thomonde"	"Haiti"	3740	19.02	-71.97	0
"Thompson"	"Canada"	12261	55.74	-97.86	0
"Thonex"	"Switzerland"	13179	46.19	6.19	0
"Thongwa"	"Myanmar"	53284	16.76	96.52	0
"Thonon-les-Bains"	"France"	31974	46.38	6.46	0
"Thorigny-sur-Marne"	"France"	10029	48.88	2.72	0
"Thorlakshofn"	"Iceland"	1237	63.86	-21.4	0
"Thornaby"	"UK"	22268	54.54	-1.3	0
"Thornbury"	"Canada"	1995	44.55	-80.45	0
"Thorne-Moorends"	"UK"	16780	53.6	-0.97	0
"Thornton"	"USA"	109695	39.89	-104.96	0
"Thornton-Cleveleys"	"UK"	33215	53.87	-3.04	0
"Thorshofn"	"Iceland"	342	66.2	-15.33	0
"Thouars"	"France"	11581	46.99	-0.22	0
"Thouria"	"Greece"	1313	37.08	22.05	0
"Thousand Oaks"	"USA"	130136	34.19	-118.87	0
"Thrakomakedones"	"Greece"	5811	38.07	23.72	0
"Thrapsanon"	"Greece"	1518	35.18	25.28	0
"Three Hills"	"Canada"	3087	51.7	-113.27	0
"Thrippunithura"	"India"	63914	9.94	76.35	0
"Thrissur"	"India"	326778	10.52	76.21	0
"Thuin"	"Belgium"	14677	50.33	4.28	0
"Thul"	"Pakistan"	35336	28.27	68.77	0
"Thulamahashe"	"South Africa"	11764	-24.72	31.2	0
"Thulhaadhoo"	"Maldives"	2015	5.02	72.84	0
"Thulusdhoo"	"Maldives"	872	4.37	73.63	0
"Thun"	"Switzerland"	41101	46.77	7.62	0
"Thunder Bay"	"Canada"	98237	48.42	-89.28	0
"Thung Song"	"Thailand"	28248	8.15	99.73	0
"Thuraakunu"	"Maldives"	368	7.1	72.9	0
"Thurles"	"Ireland"	7645	52.69	-7.83	0
"Thuro"	"Denmark"	3374	55.05	10.67	0
"Thurso"	"Canada"	2485	45.58	-75.23	0
"Thusis"	"Switzerland"	2571	46.68	9.43	0
"Thuthukkudi"	"India"	218943	8.81	78.14	0
"Thyboron"	"Denmark"	2556	56.7	8.22	0
"Thyolo"	"Malawi"	5836	-16.06	35.13	0
"Tia Mare"	"Romania"	4820	43.87	24.63	0
"Tiana"	"Spain"	7309	41.47	2.27	0
"Tianeti"	"Georgia"	4803	42.11	44.96	0
"Tiangua"	"Brazil"	47573	-3.73	-41	0
"Tianguistenco"	"Mexico"	20528	19.18	-99.47	0
"Tianjin"	"China"	3761272	39.13	117.2	2
"Tianmen"	"China"	227758	30.66	113.16	0
"Tianpeng"	"China"	60971	30.99	103.94	0
"Tiarei"	"French Polynesia"	2875	-17.52	-149.32	0
"Tias"	"Canary Islands"	16991	28.95	-13.65	0
"Tiassale"	"Ivory Coast"	36094	5.88	-4.83	0
"Tiavea"	"Samoa"	639	-13.98	-171.46	0
"Tibacuy"	"Colombia"	1086	4.35	-72.46	0
"Tibana"	"Colombia"	1833	5.32	-73.4	0
"Tibana"	"Romania"	7100	46.98	27.33	0
"Tibanban"	"Philippines"	8001	6.63	126.1	0
"Tibanesti"	"Romania"	7664	46.92	27.33	0
"Tibasosa"	"Colombia"	3575	5.75	-73	0
"Tibati"	"Cameroon"	37103	6.47	12.62	0
"Tibazah"	"Algeria"	8243	36.56	2.48	0
"Tiberias"	"Israel"	39768	32.8	35.53	0
"Tibiri"	"Niger"	20611	13.58	7.06	0
"Tibirita"	"Colombia"	943	5.05	-73.51	0
"Tibissah"	"Algeria"	186633	35.41	8.12	0
"Tibnah"	"Jordan"	5321	32.48	35.73	0
"Tibu"	"Colombia"	13748	8.64	-72.74	0
"Tiburon"	"Haiti"	3080	18.33	-74.4	0
"Ticha"	"Czech Republic"	1605	49.57	18.23	0
"Ticleni"	"Romania"	5241	44.88	23.4	0
"Ticuantepe"	"Nicaragua"	13611	12.02	-86.2	0
"Ticul"	"Mexico"	30635	20.4	-89.53	0
"Tidore"	"Indonesia"	46731	0.7	127.43	0
"Tiebissou"	"Ivory Coast"	18116	7.16	-5.29	0
"Tiel"	"Netherlands"	40795	51.91	5.43	0
"Tieli"	"China"	109878	46.95	128.05	0
"Tieling"	"China"	338812	42.3	123.82	0
"Tielt"	"Belgium"	19330	51	3.33	0
"Tielt-Winge"	"Belgium"	9902	50.93	4.91	0
"Tienchung"	"Taiwan"	46122	23.86	120.57	0
"Tienen"	"Belgium"	31836	50.8	4.95	0
"Tierra Blanca"	"Mexico"	45496	18.45	-96.34	0
"Tierra Colorada"	"Mexico"	10297	17.17	-99.58	0
"Tierralta"	"Colombia"	26236	8.18	-76.07	0
"Tiete"	"Brazil"	32819	-23.12	-47.72	0
"Tifesti"	"Romania"	5195	45.85	27.1	0
"Tiflet"	"Morocco"	70350	33.9	-6.31	0
"Tiganesti"	"Romania"	5341	43.9	25.37	0
"Tigaon"	"Philippines"	12659	13.64	123.49	0
"Tigard"	"USA"	48122	45.43	-122.77	0
"Tigbauan"	"Philippines"	12788	10.67	122.38	0
"Tighina"	"Moldova"	107093	46.83	29.48	0
"Tiginnif"	"Algeria"	47104	35.42	0.24	0
"Tiglawigan"	"Philippines"	6918	10.95	123.36	0
"Tignere"	"Cameroon"	4454	7.37	12.65	0
"Tigoa"	"Solomon Islands"	216	-11.54	160.03	0
"Tigra"	"Costa Rica"	198	10.35	-84.6	0
"Tigre"	"Panama"	830	9.43	-78.53	0
"Tigzirt"	"Algeria"	20141	36.9	4.12	0
"Tiha Bargaului"	"Romania"	6175	47.23	24.77	0
"Tiheda"	"Estonia"	188	58.79	26.96	0
"Tihemetsa"	"Estonia"	890	58.15	25.04	0
"Tihuatlan"	"Mexico"	12090	20.72	-97.53	0
"Tiidu"	"Estonia"	125	57.92	26.27	0
"Tijeras"	"Panama"	1166	8.47	-82.55	0
"Tijiqjah"	"Mauritania"	17662	18.56	-11.44	0
"Tijuana"	"Mexico"	1427118	32.53	-117.02	0
"Tijucas"	"Brazil"	23278	-27.21	-48.61	0
"Tikamgarh"	"India"	76271	24.74	78.83	0
"Tikapur"	"Nepal"	46354	28.5	81.13	0
"Tikehau"	"French Polynesia"	412	-15	-148.17	0
"Tikheron"	"Greece"	2028	41.03	26.28	0
"Tikhoretsk"	"Russia"	64192	45.85	40.13	0
"Tikhvin"	"Russia"	61650	59.64	33.51	0
"Tikiuraya"	"Honduras"	954	15.02	-83.63	0
"Tiko"	"Cameroon"	58412	4.08	9.37	0
"Tikrit"	"Iraq"	43868	34.61	43.68	0
"Tilapa"	"Mexico"	9880	19.19	-99.42	0
"Tilaran"	"Costa Rica"	7468	10.47	-84.97	0
"Tilburg"	"Netherlands"	200456	51.57	5.07	0
"Tilbury"	"Canada"	4919	42.25	-82.43	0
"Tilbury"	"UK"	11772	51.45	0.37	0
"Tileagd"	"Romania"	6948	47.07	22.2	0
"Tilga"	"Estonia"	97	58.17	26.27	0
"Tilhar"	"India"	58065	27.98	79.73	0
"Tilimsan"	"Algeria"	120879	34.89	-1.32	0
"Tillabery"	"Niger"	20118	14.21	1.45	0
"Tilsi"	"Estonia"	427	57.98	27.01	0
"Tilsonburg"	"Canada"	15031	42.87	-80.73	0
"Timana"	"Colombia"	8394	1.98	-75.94	0
"Timaru"	"New Zealand"	28141	-44.38	171.22	0
"Timashyovsk"	"Russia"	56526	45.62	38.95	0
"Timazrit"	"Algeria"	32791	36.65	4.77	0
"Timbakion"	"Greece"	4899	35.07	24.77	0
"Timbauba"	"Brazil"	45375	-7.5	-35.32	0
"Timbio"	"Colombia"	9764	2.37	-76.69	0
"Timbiqui"	"Colombia"	6602	2.76	-77.63	0
"Timbo"	"Brazil"	35235	-26.85	-49.28	0
"Timelkam"	"Austria"	5865	48.01	13.6	0
"Timerliit"	"Greenland"	7	65.83	-53.24	0
"Timi"	"Cyprus"	948	34.73	32.52	0
"Timimun"	"Algeria"	51735	29.26	0.23	0
"Timiryazevo"	"Kazakhstan"	3970	53.74	66.52	0
"Timisoara"	"Romania"	313980	45.76	21.23	0
"Timizart"	"Algeria"	42136	36.8	4.27	0
"Timmins"	"Canada"	33319	48.49	-81.35	0
"Timon"	"Brazil"	127048	-5.1	-42.84	0
"Timoteo"	"Brazil"	96118	-19.58	-42.67	0
"Timra"	"Sweden"	10132	62.48	17.32	0
"Timrat"	"Israel"	1823	32.7	35.23	0
"Tinak"	"Marshall Islands"	199	7.08	171.92	0
"Tinambac"	"Philippines"	10422	13.82	123.33	0
"Tinaquillo"	"Venezuela"	85414	9.91	-68.31	0
"Tinbadgah"	"Mauritania"	24852	16.26	-8.15	0
"Tinca"	"Romania"	7286	46.77	21.95	0
"Tinde"	"Tanzania"	22667	-3.88	33.2	0
"Tindivanam"	"India"	70294	12.24	79.65	0
"Tinduf"	"Algeria"	44058	27.67	8.16	0
"Tineo"	"Spain"	12074	43.33	-6.41	0
"Tinghir"	"Morocco"	37195	31.52	-5.53	0
"Tingi"	"Tanzania"	16655	-11.3	35.03	0
"Tinglev"	"Denmark"	2834	54.93	9.25	0
"Tingo Maria"	"Peru"	53994	-9.29	-75.99	0
"Tingrela"	"Ivory Coast"	40401	10.49	-6.4	0
"Tingtibi"	"Bhutan"	1365	27.13	90.7	0
"Tingvollvagen"	"Norway"	999	62.92	8.22	0
"Tiniteqilaaq"	"Greenland"	178	65.88	-37.77	0
"Tinjah"	"Tunisia"	18710	37.17	9.77	0
"Tinkinjo"	"Gambia"	337	13.3	-14.17	0
"Tinley Park"	"USA"	59056	41.57	-87.8	0
"Tinlot"	"Belgium"	2245	50.48	5.37	0
"Tinnikuru"	"Estonia"	122	58.2	25.77	0
"Tino I Iva"	"Samoa"	736	-13.7	-172.2	0
"Tinos"	"Greece"	4619	37.53	25.17	0
"Tinqueux"	"France"	10201	49.25	3.97	0
"Tinsukia"	"India"	90314	27.5	95.36	0
"Tintane"	"Mauritania"	16799	17.03	-8.22	0
"Tintanfore"	"Sierra Leone"	5522	8.63	-13.22	0
"Tintigny"	"Belgium"	3566	49.68	5.52	0
"Tinyah"	"Algeria"	16205	36.73	3.54	0
"Tinyahuarco"	"Peru"	5075	-10.75	-76.3	0
"Tipacoque"	"Colombia"	1042	6.42	-72.7	0
"Tipitapa"	"Nicaragua"	132672	12.2	-86.1	0
"Tipperary"	"Ireland"	4980	52.49	-8.17	0
"Tiptree"	"UK"	8529	51.82	0.75	0
"Tiptur"	"India"	63103	13.27	76.48	0
"Tipuani"	"Bolivia"	2572	-15.36	-68	0
"Tiquisate"	"Guatemala"	18677	14.28	-91.37	0
"Tiquisio"	"Colombia"	4446	8.56	-74.27	0
"Tir Pol"	"Afghanistan"	7088	34.59	61.26	0
"Tirana"	"Albania"	380403	41.33	19.82	1
"Tiraspol'"	"Moldova"	157394	46.85	29.63	0
"Tirat Karmel"	"Israel"	19080	32.75	34.99	0
"Tirau"	"New Zealand"	787	-37.98	175.75	0
"Tire"	"Israel"	21263	32.25	34.96	0
"Tire"	"Turkey"	47867	38.09	27.73	0
"Tirebolu"	"Turkey"	17356	41.01	38.81	0
"Tireo"	"Dominican Republic"	3848	18.93	-70.68	0
"Tirmirtin"	"Algeria"	27109	36.65	3.98	0
"Tirnavos"	"Greece"	10711	39.74	22.29	0
"Tiruchchirappalli"	"India"	782442	10.81	78.69	0
"Tiruchengode"	"India"	88916	11.38	77.9	0
"Tirunelveli"	"India"	441945	8.73	77.69	0
"Tirupathur"	"India"	62973	12.5	78.57	0
"Tirupati"	"India"	256812	13.63	79.41	0
"Tiruppur"	"India"	411390	11.09	77.35	0
"Tirur"	"India"	55214	10.91	75.92	0
"Tiruvalla"	"India"	57267	9.39	76.57	0
"Tiruvannamalai"	"India"	140222	12.24	79.07	0
"Tiruvottiyur"	"India"	233419	13.16	80.29	0
"Tisamsilt"	"Algeria"	73352	35.62	1.81	0
"Tisau"	"Romania"	5090	45.17	26.52	0
"Tisdale"	"Canada"	2815	52.82	-104.05	0
"Tisice"	"Czech Republic"	1521	50.27	14.55	0
"Tiskre"	"Estonia"	97	59.42	24.57	0
"Tisma"	"Nicaragua"	5343	12.08	-86.02	0
"Tismana"	"Romania"	7711	45.05	22.97	0
"Tisno"	"Croatia"	1385	43.8	15.64	0
"Tisnov"	"Czech Republic"	8185	49.35	16.43	0
"Tisovec"	"Slovakia"	4215	48.68	19.94	0
"Tisra"	"India"	52348	23.73	86.42	0
"Tiszaalpar"	"Hungary"	5056	46.81	19.99	0
"Tiszabercel"	"Hungary"	2046	48.15	21.65	0
"Tiszabezded"	"Hungary"	2053	48.37	22.15	0
"Tiszabo"	"Hungary"	1992	47.31	20.49	0
"Tiszabura"	"Hungary"	2719	47.45	20.47	0
"Tiszacsege"	"Hungary"	4950	47.7	21	0
"Tiszadada"	"Hungary"	2504	48.04	21.25	0
"Tiszadob"	"Hungary"	3309	48.01	21.17	0
"Tiszaeszlar"	"Hungary"	2856	48.05	21.47	0
"Tiszafoldvar"	"Hungary"	11823	46.98	20.26	0
"Tiszafured"	"Hungary"	11950	47.61	20.75	0
"Tiszakarad"	"Hungary"	2512	48.23	21.74	0
"Tiszakecske"	"Hungary"	11711	46.94	20.09	0
"Tiszakeszi"	"Hungary"	2681	47.8	20.99	0
"Tiszalok"	"Hungary"	6119	48.02	21.38	0
"Tiszaluc"	"Hungary"	5528	48.03	21.08	0
"Tiszanagyfalu"	"Hungary"	2009	48.1	21.48	0
"Tiszanana"	"Hungary"	2595	47.56	20.52	0
"Tiszapuspoki"	"Hungary"	2087	47.22	20.32	0
"Tiszaroff"	"Hungary"	1866	47.4	20.45	0
"Tiszasuly"	"Hungary"	1730	47.38	20.4	0
"Tiszaszentimre"	"Hungary"	2330	47.51	20.73	0
"Tiszaujvaros"	"Hungary"	17221	47.94	21.07	0
"Tiszavasvari"	"Hungary"	13626	47.97	21.36	0
"Titagarh"	"India"	128509	22.74	88.38	0
"Titao"	"Burkina Faso"	16009	13.26	-2.05	0
"Titay"	"Philippines"	11642	7.81	122.53	0
"Titel"	"Serbia"	5829	45.21	20.29	0
"Titesti"	"Romania"	4560	45.02	25	0
"Titiribi"	"Colombia"	3778	6.07	-75.8	0
"Titu"	"Romania"	10024	44.66	25.55	0
"Titusville"	"USA"	43054	28.59	-80.82	0
"Tivaouane"	"Senegal"	51481	14.97	-16.83	0
"Tiverton"	"UK"	16787	50.92	-3.49	0
"Tivoli"	"Italy"	50961	41.96	12.79	0
"Tiwi"	"Philippines"	17027	13.46	123.68	0
"Tixkokob"	"Mexico"	10347	21	-89.4	0
"Tixtla"	"Mexico"	21328	17.58	-99.43	0
"Tiyarat"	"Algeria"	180530	35.38	1.32	0
"Tizapan el Alto"	"Mexico"	14525	20.17	-103.07	0
"Tizayuca"	"Mexico"	40656	19.83	-98.98	0
"Tizi Ganif"	"Algeria"	28661	36.58	3.77	0
"Tizi Natlata"	"Algeria"	22919	36.55	4.05	0
"Tizi Rasid"	"Algeria"	18277	36.69	4.2	0
"Tizi Wazu"	"Algeria"	146543	36.72	4.05	0
"Tizimin"	"Mexico"	42482	21.13	-88.15	0
"Tiznit"	"Morocco"	56520	29.71	-9.74	0
"Tjaereborg"	"Denmark"	2145	55.47	8.58	0
"Tjaneni"	"Swaziland"	1838	-25.98	31.72	0
"Tjome"	"Norway"	2351	59.13	10.39	0
"Tjornuvik"	"Faroe Islands"	66	62.28	-7.13	0
"Tjorvag"	"Norway"	340	62.28	5.72	0
"Tjotta"	"Norway"	235	65.83	12.4	0
"Tkibuli"	"Georgia"	12783	42.35	42.96	0
"Tkvarcheli"	"Georgia"	18007	42.84	41.67	0
"Tlacolula"	"Mexico"	11802	16.95	-96.48	0
"Tlacotalpan"	"Mexico"	8735	18.62	-95.67	0
"Tlacotepec"	"Mexico"	14667	19.22	-99.67	0
"Tlacotepec"	"Mexico"	8857	20.07	-97.87	0
"Tlacoyalco"	"Mexico"	9551	18.65	-97.58	0
"Tlahualilo"	"Mexico"	8595	26.12	-103.45	0
"Tlahuelilpan"	"Mexico"	8218	20.13	-99.23	0
"Tlaixpan"	"Mexico"	9177	18.9	-97.73	0
"Tlajomulco"	"Mexico"	17190	20.47	-103.43	0
"Tlalancaleca"	"Mexico"	10574	19.32	-98.5	0
"Tlalcilalcalpan"	"Mexico"	11292	19.29	-99.78	0
"Tlalmanalco"	"Mexico"	15267	19.22	-98.8	0
"Tlalnepantla"	"Mexico"	715026	19.54	-99.19	0
"Tlaltelulco"	"Mexico"	15096	19.27	-98.18	0
"Tlaltenango"	"Mexico"	14249	21.78	-103.32	0
"Tlaltizapan"	"Mexico"	10625	18.68	-99.12	0
"Tlaltizapan"	"Mexico"	9823	19.19	-99.5	0
"Tlanalapan"	"Mexico"	11982	19.25	-97.27	0
"Tlapa"	"Mexico"	38101	17.55	-98.59	0
"Tlapacoyan"	"Mexico"	34063	19.97	-97.22	0
"Tlapehuala"	"Mexico"	8732	18.22	-100.52	0
"Tlaquepaque"	"Mexico"	501185	20.64	-103.32	0
"Tlaquiltenango"	"Mexico"	19348	18.63	-99.17	0
"Tlatlauquitepec"	"Mexico"	9878	19.85	-97.48	0
"Tlaxcala"	"Mexico"	87128	19.31	-98.24	0
"Tlaxcalancingo"	"Mexico"	20693	19.03	-98.27	0
"Tlaxco"	"Mexico"	12753	19.62	-98.12	0
"Tlaxcoapan"	"Mexico"	12899	20.08	-99.22	0
"Tlaxiaca"	"Mexico"	8875	20.12	-98.88	0
"Tlaxiaco"	"Mexico"	14750	17.27	-97.68	0
"Tlayacapan"	"Mexico"	7904	18.93	-98.98	0
"Tlhareseleele"	"Botswana"	813	-25.48	25.63	0
"Tlmace"	"Slovakia"	4305	48.29	18.53	0
"Tlokweng"	"Botswana"	26760	-24.53	25.97	0
"Tlucna"	"Czech Republic"	2600	49.73	13.23	0
"Tlumacov"	"Czech Republic"	2510	49.25	17.5	0
"To'rako'rg'on"	"Uzbekistan"	28286	41	71.5	0
"To'rtko'l"	"Uzbekistan"	49545	41.56	61	0
"To'ytepa"	"Uzbekistan"	20049	41.04	69.36	0
"Toa Alta"	"Puerto Rico"	4505	18.39	-66.25	0
"Toa Baja"	"Puerto Rico"	1899	18.44	-66.25	0
"Toahotu"	"French Polynesia"	2948	-17.74	-149.31	0
"Toalmas"	"Hungary"	3465	47.52	19.67	0
"Toamasina"	"Madagascar"	212544	-18.15	49.4	0
"Toamua"	"Samoa"	793	-13.8	-171.78	0
"Toba"	"Japan"	22993	34.49	136.84	0
"Toba Tek Singh"	"Pakistan"	70527	30.97	72.47	0
"Tobane"	"Botswana"	1960	-21.95	27.9	0
"Tobarito"	"Mexico"	9168	27.36	-109.89	0
"Tobarra"	"Spain"	7945	38.58	-1.68	0
"Tobati"	"Paraguay"	10026	-25.25	-57.07	0
"Tobe"	"Japan"	21469	33.74	132.79	0
"Tobetsu"	"Japan"	22037	43.21	141.52	0
"Tobias Barreto"	"Brazil"	30208	-11.18	-38.02	0
"Toboali-Rias"	"Indonesia"	34285	-3	106.5	0
"Tobol"	"Kazakhstan"	7009	52.7	62.58	0
"Tobolsk"	"Russia"	93887	58.2	68.27	0
"Tobosi"	"Costa Rica"	4151	9.83	-83.98	0
"Toboso"	"Philippines"	13139	10.72	123.52	0
"Tobu"	"Japan"	26131	36.37	138.32	0
"Toca"	"Colombia"	4021	5.57	-73.2	0
"Tocache"	"Peru"	30061	-8.18	-76.52	0
"Tocaima"	"Colombia"	10346	4.47	-74.64	0
"Tocancipa"	"Colombia"	6191	4.97	-73.91	0
"Tocantinopolis"	"Brazil"	24215	-6.32	-47.42	0
"Tochapan"	"Mexico"	15943	18.9	-97.62	0
"Tochigi"	"Japan"	81798	36.38	139.73	0
"Tochio"	"Japan"	22728	37.48	139	0
"Tochni"	"Cyprus"	339	34.78	33.33	0
"Tocina"	"Spain"	9118	37.62	-5.72	0
"Tocoa"	"Honduras"	32092	15.65	-86.01	0
"Tocopilla"	"Chile"	24837	-22.09	-70.19	0
"Tocumen"	"Panama"	89951	9.08	-79.38	0
"Toda"	"Japan"	121021	35.82	139.68	0
"Todi"	"Italy"	17305	42.79	12.39	0
"Todiresti"	"Romania"	5378	46.85	27.37	0
"Todiresti"	"Romania"	5750	47.7	26.03	0
"Todiresti"	"Romania"	6972	47.32	26.83	0
"Todmorden"	"UK"	11867	53.72	-2.08	0
"Todorovo"	"Bosnia and Herzegovina"	10004	45.09	15.93	0
"Todos Santos Cuchumatan"	"Guatemala"	3394	15.52	-91.62	0
"Todva"	"Estonia"	150	59.27	24.7	0
"Toejo"	"Korea North"	12572	39.9	127.77	0
"Toffen"	"Switzerland"	2285	46.87	7.48	0
"Tofield"	"Canada"	1934	53.37	-112.67	0
"Tofoa-Koloua"	"Tonga"	2548	-21.17	-175.23	0
"Tofte"	"Norway"	3065	59.57	10.61	0
"Toftir"	"Faroe Islands"	861	61.6	-6.94	0
"Toftlund"	"Denmark"	3448	55.18	9.07	0
"Togane"	"Japan"	67799	35.57	140.36	0
"Togitsu"	"Japan"	29634	32.84	129.85	0
"Togo"	"Japan"	42643	35.1	137.04	0
"Togrenda"	"Norway"	2651	59.74	10.75	0
"Toguchin"	"Russia"	21794	55.24	84.39	0
"Tohana"	"India"	61987	29.7	75.9	0
"Tohmajarvi"	"Finland"	4858	62.18	30.38	0
"Toholampi"	"Finland"	3420	63.77	24.25	0
"Tohvri"	"Estonia"	104	58.39	25.34	0
"Toi"	"Niue"	30	-18.95	-169.85	0
"Toijala"	"Finland"	8282	61.17	23.87	0
"Toikvere"	"Estonia"	129	58.8	26.66	0
"Toila"	"Estonia"	745	59.42	27.5	0
"Toin"	"Japan"	26696	35.1	136.58	0
"Toivakka"	"Finland"	2347	62.1	26.08	0
"Tojsici"	"Bosnia and Herzegovina"	6879	44.5	18.79	0
"Toka"	"Marshall Islands"	334	4.63	168.65	0
"Tokai"	"Japan"	100827	35.03	136.89	0
"Tokai"	"Japan"	35519	36.47	140.59	0
"Tokaj"	"Hungary"	5050	48.1	21.4	0
"Tokamachi"	"Japan"	40775	37.14	138.75	0
"Tokaryovka"	"Kazakhstan"	4011	50.11	73.17	0
"Tokat"	"Turkey"	133154	40.3	36.56	0
"Tokchon"	"Korea North"	40862	39.76	126.31	0
"Tokewa"	"Marshall Islands"	51	6.23	171.8	0
"Toki"	"Japan"	61034	35.35	137.18	0
"Tokmak"	"Kyrgyzstan"	63184	42.83	75.29	0
"Tokmak"	"Ukraine"	34609	47.25	35.71	0
"Tokod"	"Hungary"	4260	47.72	18.66	0
"Tokodaltaro"	"Hungary"	3097	47.74	18.65	0
"Tokol"	"Hungary"	9194	47.33	18.98	0
"Tokomaru"	"New Zealand"	563	-40.47	175.5	0
"Tokomaru Bay"	"New Zealand"	499	-38.13	178.3	0
"Tokombere"	"Nigeria"	7204	11.22	13.48	0
"Tokoname"	"Japan"	49419	34.9	136.84	0
"Tokonou"	"Guinea"	6806	9.65	-9.79	0
"Tokoroa"	"New Zealand"	14153	-38.22	175.87	0
"Tokorozawa"	"Japan"	341417	35.8	139.47	0
"Toksangwan"	"Korea North"	5774	40.02	127.63	0
"Toktogul"	"Kyrgyzstan"	19468	41.88	72.94	0
"Tokushima"	"Japan"	267219	34.07	134.55	0
"Tokuyama"	"Japan"	100441	34.05	131.8	0
"Tokyo"	"Japan"	8372440	35.67	139.77	1
"Tokzar"	"Afghanistan"	12352	35.95	66.42	0
"Tol"	"Micronesia"	4919	7.53	151.62	0
"Tola"	"Nicaragua"	2717	11.43	-85.93	0
"Tolaga Bay"	"New Zealand"	939	-38.37	178.3	0
"Tolcsva"	"Hungary"	1852	48.28	21.45	0
"Tole"	"Kazakhstan"	16320	52.68	74.32	0
"Tole"	"Panama"	1273	8.25	-81.66	0
"Toledo"	"Brazil"	100308	-24.73	-53.74	0
"Toledo"	"Colombia"	4602	6.98	-75.86	0
"Toledo"	"Colombia"	6062	7.32	-72.49	0
"Toledo"	"Philippines"	160045	10.38	123.64	0
"Toledo"	"Spain"	75973	39.86	-4.03	0
"Toledo"	"USA"	305292	41.66	-83.58	0
"Toledo"	"Uruguay"	4083	-34.74	-56.1	0
"Tolentino"	"Italy"	20328	43.21	13.27	0
"Tolga"	"Norway"	652	62.42	11	0
"Toliary"	"Madagascar"	118290	-23.36	43.66	0
"Tolisa"	"Bosnia and Herzegovina"	4466	45.04	18.64	0
"Tolla"	"Estonia"	106	58.18	25.12	0
"Tolliste"	"Estonia"	117	57.86	26.18	0
"Tollose"	"Denmark"	3591	55.62	11.75	0
"Tolmin"	"Slovenia"	3681	46.19	13.74	0
"Tolna"	"Hungary"	11964	46.43	18.78	0
"Toloa Adentro"	"Honduras"	997	15.67	-87.7	0
"Tolon"	"Greece"	2416	37.52	22.85	0
"Tolosa"	"Spain"	17660	43.14	-2.08	0
"Toltestava"	"Hungary"	1901	47.62	17.73	0
"Tolu"	"Colombia"	28031	9.54	-75.57	0
"Toluca"	"Mexico"	520660	19.29	-99.67	0
